,Loc_name,Status,Score,Match_type,Match_addr,LongLabel,ShortLabel,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,BuildingName,AddressNumber,AddNumFrom,AddNumTo,AddressRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddress,StAddr,Block,Sector,Neighborhood,District,City,MetroArea,Subregion,Region,RegionAbbr,Territory,Zone,Postal,PostalExt,Country,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,Address,Address2,Address3,Neighborhood,City,Subregion,Region,Postal,Postal Extension,Country,Brand_Name,Site_Name,Street_Address,City_1,State,Zip,Phone_Num,Min_Elaps_hours,auth_cnt,OBJECTID
1375,World,M,98.84,A,"6915 W Waters Ave, Tampa, Florida, 33634","6915 W Waters Ave, Tampa, FL, 33634, USA",6915 W Waters Ave,PointAddress,,,"6915 W Waters Ave, Tampa, Florida, 33634",,,20.00,,6915,,,,R,W,,Waters,Ave,,,,,,,,,6915 W Waters Ave,,,,,Tampa,Tampa Metro Area,Hillsborough,Florida,FL,,,33634,,USA,ENG,0.00,-82.56,28.03,-82.56,28.03,-82.56,-82.56,28.03,28.03,6915 W. WATERS A    ,,,,TAMPA             ,,FL,336340000,,,SUNOCO      ,SUNOCO SRVC STATION ,6915 W. WATERS A    ,TAMPA             ,FL,336340000,(813) 884-3095,0.00,4.00,1376
1376,World,M,100.00,A,"8402 Gunn Hwy, Tampa, Florida, 33626","8402 Gunn Hwy, Tampa, FL, 33626, USA",8402 Gunn Hwy,PointAddress,,,"8402 Gunn Hwy, Tampa, Florida, 33626",,,20.00,,8402,,,,L,,,Gunn,Hwy,,,,,,,,,8402 Gunn Hwy,,,,,Tampa,Tampa Metro Area,Hillsborough,Florida,FL,,,33626,,USA,ENG,0.00,-82.58,28.08,-82.58,28.08,-82.58,-82.58,28.08,28.09,8402 GUNN HWY       ,,,,TAMPA             ,,FL,336260000,,,SUNOCO      ,SUNOCO SRVC STATION ,8402 GUNN HWY       ,TAMPA             ,FL,336260000,(813) 926-0641,0.00,8.00,1377
1377,World,M,90.12,A,"6503 US-301 N, Tampa, Florida, 33610","6503 US-301 N, Tampa, FL, 33610, USA",6503 US-301 N,PointAddress,,,"6503 US-301 N, Tampa, Florida, 33610",,,20.00,,6503,,,,R,,,US-301,,N,,,,,,,,6503 US-301 N,,,,,Tampa,Tampa Metro Area,Hillsborough,Florida,FL,,,33610,,USA,ENG,0.00,-82.36,28.00,-82.36,28.00,-82.36,-82.35,28.00,28.01,6503 US HWY 301 N   ,,,,TAMPA             ,,FL,33602    ,,,UNBRANDED   ,TAMPA TRUCK STOP    ,6503 US HWY 301 N   ,TAMPA             ,FL,33602    ,(813) 361-3385,0.00,29.00,1378
1378,World,M,100.00,A,"7710 Causeway Blvd, Tampa, Florida, 33619","7710 Causeway Blvd, Tampa, FL, 33619, USA",7710 Causeway Blvd,PointAddress,,,"7710 Causeway Blvd, Tampa, Florida, 33619",,,20.00,,7710,,,,L,,,Causeway,Blvd,,,,,,,,,7710 Causeway Blvd,,,,,Tampa,Tampa Metro Area,Hillsborough,Florida,FL,,,33619,,USA,ENG,0.00,-82.37,27.92,-82.37,27.92,-82.37,-82.37,27.92,27.92,7710 CAUSEWAY BLVD  ,,,,TAMPA             ,,FL,336190000,,,CHVRNWF     ,TEXACO 0308878      ,7710 CAUSEWAY BLVD  ,TAMPA             ,FL,336190000,(813) 228-7776,0.00,10.00,1379
1379,World,M,100.00,A,"11710 N Nebraska Ave, Tampa, Florida, 33612","11710 N Nebraska Ave, Tampa, FL, 33612, USA",11710 N Nebraska Ave,PointAddress,,,"11710 N Nebraska Ave, Tampa, Florida, 33612",,,20.00,,11710,,,,L,N,,Nebraska,Ave,,,,,,,,,11710 N Nebraska Ave,,,North Tampa,,Tampa,Tampa Metro Area,Hillsborough,Florida,FL,,,33612,,USA,ENG,0.00,-82.45,28.05,-82.45,28.05,-82.45,-82.45,28.05,28.06,11710 N. NEBRASKA AV,,,,TAMPA             ,,FL,336120000,,,CHVRNWF     ,TEXACO 0376941      ,11710 N. NEBRASKA AV,TAMPA             ,FL,336120000,(813) 817-5595,0.00,19.00,1380
1380,World,M,100.00,A,"4103 Gunn Hwy, Tampa, Florida, 33618","4103 Gunn Hwy, Tampa, FL, 33618, USA",4103 Gunn Hwy,PointAddress,,,"4103 Gunn Hwy, Tampa, Florida, 33618",,,20.00,,4103,,,,R,,,Gunn,Hwy,,,,,,,,,4103 Gunn Hwy,,,,,Tampa,Tampa Metro Area,Hillsborough,Florida,FL,,,33618,,USA,ENG,0.00,-82.51,28.04,-82.51,28.04,-82.51,-82.51,28.04,28.04,4103 GUNN HIGHWAY   ,,,,TAMPA             ,,FL,336180000,,,UNBRANDED   ,THORNTONS #703      ,4103 GUNN HIGHWAY   ,TAMPA             ,FL,336180000,(813) 961-1399,0.00,24.00,1381
1381,World,M,98.84,A,"6405 W Hillsborough Ave, Tampa, Florida, 33634","6405 W Hillsborough Ave, Tampa, FL, 33634, USA",6405 W Hillsborough Ave,PointAddress,,,"6405 W Hillsborough Ave, Tampa, Florida, 33634",,,20.00,,6405,,,,R,W,,Hillsborough,Ave,,,,,,,,,6405 W Hillsborough Ave,,,,,Tampa,Tampa Metro Area,Hillsborough,Florida,FL,,,33634,,USA,ENG,0.00,-82.55,28.00,-82.55,28.00,-82.55,-82.55,28.00,28.00,6405 W HILLSBOROUGH ,,,,TAMPA             ,,FL,336340000,,,UNBRANDED   ,THORNTONS #705      ,6405 W HILLSBOROUGH ,TAMPA             ,FL,336340000,(813) 887-1084,0.00,19.00,1382
1382,World,M,100.00,A,"290 E Fowler Ave, Tampa, Florida, 33612","290 E Fowler Ave, Tampa, FL, 33612, USA",290 E Fowler Ave,StreetAddress,,,"290 E Fowler Ave, Tampa, Florida, 33612",,,20.00,,290,252,320,252-320,L,E,,Fowler,Ave,,,,,,,,,290 E Fowler Ave,,,,,Tampa,Tampa Metro Area,Hillsborough,Florida,FL,,,33612,,USA,ENG,0.00,-82.46,28.05,-82.46,28.05,-82.46,-82.46,28.05,28.06,290 E. FOWLER AVE.  ,,,,TAMPA             ,,FL,33612    ,,,WAWA        ,WAWA 5107           ,290 E. FOWLER AVE.  ,TAMPA             ,FL,33612    ,(800) 444-9292,0.00,33.00,1383
1383,World,M,100.00,A,"3942 N US Highway 301, Tampa, Florida, 33619","3942 N US Highway 301, Tampa, FL, 33619, USA",3942 N US Highway 301,PointAddress,,,"3942 N US Highway 301, Tampa, Florida, 33619",,,20.00,,3942,,,,L,N,,US Highway 301,,,,,,,,,,3942 N US Highway 301,,,East Lake-Orient Park,,Tampa,Tampa Metro Area,Hillsborough,Florida,FL,,,33619,,USA,ENG,0.00,-82.36,27.98,-82.36,27.98,-82.36,-82.36,27.98,27.98,3942 N. US HWY 301  ,,,,TAMPA             ,,FL,33619    ,,,WAWA        ,WAWA 5114           ,3942 N. US HWY 301  ,TAMPA             ,FL,33619    ,(610) 358-8000,0.00,209.00,1384
1384,World,M,100.00,A,"401 N Dale Mabry Hwy, Tampa, Florida, 33609","401 N Dale Mabry Hwy, Tampa, FL, 33609, USA",401 N Dale Mabry Hwy,PointAddress,,,"401 N Dale Mabry Hwy, Tampa, Florida, 33609",,,20.00,,401,,,,R,N,,Dale Mabry,Hwy,,,,,,,,,401 N Dale Mabry Hwy,,,Oakford Park,,Tampa,Tampa Metro Area,Hillsborough,Florida,FL,,,33609,,USA,ENG,0.00,-82.51,27.95,-82.50,27.95,-82.51,-82.50,27.95,27.95,401 N DALE MABRY HWY,,,,TAMPA             ,,FL,33609    ,,,WAWA        ,WAWA 5122           ,401 N DALE MABRY HWY,TAMPA             ,FL,33609    ,(800) 444-9292,0.00,70.00,1385
1385,World,M,100.00,A,"5702 W Waters Ave, Tampa, Florida, 33634","5702 W Waters Ave, Tampa, FL, 33634, USA",5702 W Waters Ave,PointAddress,,,"5702 W Waters Ave, Tampa, Florida, 33634",,,20.00,,5702,,,,L,W,,Waters,Ave,,,,,,,,,5702 W Waters Ave,,,,,Tampa,Tampa Metro Area,Hillsborough,Florida,FL,,,33634,,USA,ENG,0.00,-82.54,28.03,-82.54,28.02,-82.54,-82.54,28.02,28.03,5702 W. WATERS AVE  ,,,,TAMPA             ,,FL,33634    ,,,WAWA        ,WAWA 5139           ,5702 W. WATERS AVE  ,TAMPA             ,FL,33634    ,(610) 358-8000,0.00,137.00,1386
1386,World,M,100.00,A,"8325 N Florida Ave, Tampa, Florida, 33604","8325 N Florida Ave, Tampa, FL, 33604, USA",8325 N Florida Ave,PointAddress,,,"8325 N Florida Ave, Tampa, Florida, 33604",,,20.00,,8325,,,,R,N,,Florida,Ave,,,,,,,,,8325 N Florida Ave,,,Sulphur Springs,,Tampa,Tampa Metro Area,Hillsborough,Florida,FL,,,33604,,USA,ENG,0.00,-82.46,28.03,-82.46,28.02,-82.46,-82.46,28.02,28.03,8325 N FLORIDA AVE  ,,,,TAMPA             ,,FL,33604    ,,,WAWA        ,WAWA 5196           ,8325 N FLORIDA AVE  ,TAMPA             ,FL,33604    ,(813) 915-0532,0.00,22.00,1387
1387,World,M,100.00,A,"E Fletcher Ave, Tampa, Florida, 33612","E Fletcher Ave, Tampa, FL, 33612, USA",E Fletcher Ave,StreetName,,,"E Fletcher Ave, Tampa, Florida, 33612",,,20.00,,,,,,,E,,Fletcher,Ave,,,,,,,,,E Fletcher Ave,,,,,Tampa,Tampa Metro Area,Hillsborough,Florida,FL,,,33612,,USA,ENG,0.00,-82.44,28.07,-82.44,28.07,-82.44,-82.44,28.07,28.07,E FLETCHER AVE      ,,,,TAMPA             ,,FL,33612    ,,,WAWA        ,WAWA 5199           ,E FLETCHER AVE      ,TAMPA             ,FL,33612    ,(610) 358-8000,0.00,24.00,1388
1388,World,M,100.00,A,"2502 N 50th St, Tampa, Florida, 33619","2502 N 50th St, Tampa, FL, 33619, USA",2502 N 50th St,PointAddress,,,"2502 N 50th St, Tampa, Florida, 33619",,,20.00,,2502,,,,L,N,,50th,St,,,,,,,,,2502 N 50th St,,,,,Tampa,Tampa Metro Area,Hillsborough,Florida,FL,,,33619,,USA,ENG,0.00,-82.40,27.97,-82.40,27.97,-82.40,-82.40,27.96,27.97,2502 N 50TH ST      ,,,,TAMPA             ,,FL,33619    ,,,WAWA        ,WAWA 5231           ,2502 N 50TH ST      ,TAMPA             ,FL,33619    ,(610) 358-8000,0.00,104.00,1389
1389,World,M,100.00,A,"88601 Overseas Hwy, Tavernier, Florida, 33070","88601 Overseas Hwy, Tavernier, FL, 33070, USA",88601 Overseas Hwy,StreetAddress,,,"88601 Overseas Hwy, Tavernier, Florida, 33070",,,20.00,,88601,88593,88623,88593-88623,R,,,Overseas,Hwy,,,,,,,,,88601 Overseas Hwy,,,,,Tavernier,,Monroe,Florida,FL,,,33070,,USA,ENG,0.00,-80.55,24.98,-80.55,24.98,-80.55,-80.55,24.98,24.98,88601 OVERSEAS HWY  ,,,,TAVERNIER         ,,FL,33070    ,,,UNBRANDED   ,MARLIN FOOD STORES  ,88601 OVERSEAS HWY  ,TAVERNIER         ,FL,33070    ,(305) 852-6480,0.00,84.00,1390
1390,World,M,99.77,A,"5602 E Fowler Ave, Tampa, Florida, 33617","5602 E Fowler Ave, Tampa, FL, 33617, USA",5602 E Fowler Ave,PointAddress,,,"5602 E Fowler Ave, Tampa, Florida, 33617",,,20.00,,5602,,,,L,E,,Fowler,Ave,,,,,,,,,5602 E Fowler Ave,,,,,Tampa,Tampa Metro Area,Hillsborough,Florida,FL,,,33617,,USA,ENG,0.00,-82.39,28.05,-82.39,28.05,-82.39,-82.39,28.05,28.06,5602 FOWLER AVENUE E,,,,TEMPLE TER        ,,FL,336172308,,,SHELL       ,CIRCLE K STORES INC ,5602 FOWLER AVENUE E,TEMPLE TER        ,FL,336172308,(813) 985-7845,1.00,4.00,1391
1391,World,M,100.00,A,"3431 Southern Trce, The Villages, Florida, 32162","3431 Southern Trce, The Villages, FL, 32162, USA",3431 Southern Trce,PointAddress,,,"3431 Southern Trce, The Villages, Florida, 32162",,,20.00,,3431,,,,L,,,Southern,Trce,,,,,,,,,3431 Southern Trce,,,,,The Villages,,Sumter,Florida,FL,,,32162,,USA,ENG,0.00,-82.01,28.93,-82.01,28.93,-82.01,-82.01,28.93,28.93,3431 SOUTHERN TRACE ,,,,THE VILLAGES      ,,FL,321627622,,,SHELL       ,CIRCLE K # 5941     ,3431 SOUTHERN TRACE ,THE VILLAGES      ,FL,321627622,(352) 753-8211,1.00,4.00,1392
1392,World,M,90.20,A,"2465 Burnsed Blvd, The Villages, Florida, 32163","2465 Burnsed Blvd, The Villages, FL, 32163, USA",2465 Burnsed Blvd,StreetAddress,,,"2465 Burnsed Blvd, The Villages, Florida, 32163",,,20.00,,2465,2477,2401,2401-2477,R,,,Burnsed,Blvd,,,,,,,,,2465 Burnsed Blvd,,,,,The Villages,,Sumter,Florida,FL,,,32163,,USA,ENG,0.00,-82.02,28.86,-82.02,28.86,-82.02,-82.02,28.86,28.87,2465 BURNSED BLVD   ,,,,THE VILLAGES      ,,FL,321621111,,,MARATHON    ,JOHN W CLARK OIL CO ,2465 BURNSED BLVD   ,THE VILLAGES      ,FL,321621111,(352) 399-5206,0.00,106.00,1393
1393,World,M,98.84,A,"4310 S Washington Ave, Titusville, Florida, 32780","4310 S Washington Ave, Titusville, FL, 32780, USA",4310 S Washington Ave,PointAddress,,,"4310 S Washington Ave, Titusville, Florida, 32780",,,20.00,,4310,,,,L,S,,Washington,Ave,,,,,,,,,4310 S Washington Ave,,,Indian River City,,Titusville,,Brevard,Florida,FL,,,32780,,USA,ENG,0.00,-80.80,28.56,-80.80,28.56,-80.80,-80.80,28.56,28.56,4310 S WASHINGTON   ,,,,TITUSVILLE        ,,FL,327800000,,,BP          ,BP 6576920          ,4310 S WASHINGTON   ,TITUSVILLE        ,FL,327800000,(321) 385-3511,0.00,8.00,1394
1394,World,M,98.84,A,"4560 S Washington Ave, Titusville, Florida, 32780","4560 S Washington Ave, Titusville, FL, 32780, USA",4560 S Washington Ave,PointAddress,,,"4560 S Washington Ave, Titusville, Florida, 32780",,,20.00,,4560,,,,L,S,,Washington,Ave,,,,,,,,,4560 S Washington Ave,,,Indian River City,,Titusville,,Brevard,Florida,FL,,,32780,,USA,ENG,0.00,-80.80,28.56,-80.80,28.56,-80.80,-80.80,28.56,28.56,4560 S. WASHINGTON A,,,,TITUSVILLE        ,,FL,327800000,,,UNBRANDED   ,CUMBERLAND FARMS 142,4560 S. WASHINGTON A,TITUSVILLE        ,FL,327800000,(917) 555-1212,0.00,90.00,1395
1395,World,M,100.00,A,"701 S Park Ave, Titusville, Florida, 32780","701 S Park Ave, Titusville, FL, 32780, USA",701 S Park Ave,PointAddress,,,"701 S Park Ave, Titusville, Florida, 32780",,,20.00,,701,,,,R,S,,Park,Ave,,,,,,,,,701 S Park Ave,,,Osbans S/D,,Titusville,,Brevard,Florida,FL,,,32780,,USA,ENG,0.00,-80.82,28.61,-80.82,28.61,-80.82,-80.82,28.61,28.61,701 S. Park Ave     ,,,,TITUSVILLE        ,,FL,32780    ,,,CITGO       ,SUNRISE CITGO FOOD M,701 S. Park Ave     ,TITUSVILLE        ,FL,32780    ,(321) 383-4289,0.00,2.00,1396
1396,World,M,100.00,A,"9695 Gulf Blvd, Saint Petersburg, Florida, 33706","9695 Gulf Blvd, Saint Petersburg, FL, 33706, USA",9695 Gulf Blvd,StreetAddress,,,"9695 Gulf Blvd, Saint Petersburg, Florida, 33706",,,20.00,,9695,9691,9699,9691-9699,R,,,Gulf,Blvd,,,,,,,,,9695 Gulf Blvd,,,Sunset Beach,,Saint Petersburg,Tampa Metro Area,Pinellas,Florida,FL,,,33706,,USA,ENG,0.00,-82.76,27.76,-82.76,27.76,-82.76,-82.76,27.75,27.76,9695 GULF BLVD      ,,,,TREASURE ISLAND   ,,FL,337063209,,,7-ELEVEN    ,7-ELEVEN 26199      ,9695 GULF BLVD      ,TREASURE ISLAND   ,FL,337063209,(727) 367-5898,0.00,4.00,1397
1397,World,M,100.00,A,"1625 E Wade St, Trenton, Florida, 32693","1625 E Wade St, Trenton, FL, 32693, USA",1625 E Wade St,PointAddress,,,"1625 E Wade St, Trenton, Florida, 32693",,,20.00,,1625,,,,L,E,,Wade,St,,,,,,,,,1625 E Wade St,,,,,Trenton,,Gilchrist,Florida,FL,,,32693,,USA,ENG,0.00,-82.80,29.61,-82.80,29.61,-82.80,-82.80,29.61,29.62,1625 E WADE ST      ,,,,TRENTON           ,,FL,326932777,,,BP          ,BP 9119363          ,1625 E WADE ST      ,TRENTON           ,FL,326932777,(352) 658-8086,0.00,6.00,1398
1398,World,M,97.69,A,"2144 Corporate Center Dr, New Port Richey, Florida, 34655","2144 Corporate Center Dr, New Port Richey, FL, 34655, USA",2144 Corporate Center Dr,PointAddress,,,"2144 Corporate Center Dr, New Port Richey, Florida, 34655",,,20.00,,2144,,,,R,,,Corporate Center,Dr,,,,,,,,,2144 Corporate Center Dr,,,,,New Port Richey,Tampa Metro Area,Pasco,Florida,FL,,,34655,,USA,ENG,0.00,-82.63,28.19,-82.63,28.19,-82.63,-82.63,28.19,28.19,2144 CORPORATE CENTE,,,,TRINITY           ,,FL,34655    ,,,EXXONMOB    ,SR 54               ,2144 CORPORATE CENTE,TRINITY           ,FL,34655    ,(727) 372-8207,5.00,2.00,1399
1399,World,M,100.00,A,"1444 E Fletcher Ave, Tampa, Florida, 33612","1444 E Fletcher Ave, Tampa, FL, 33612, USA",1444 E Fletcher Ave,PointAddress,,,"1444 E Fletcher Ave, Tampa, Florida, 33612",,,20.00,,1444,,,,L,E,,Fletcher,Ave,,,,,,,,,1444 E Fletcher Ave,,,,,Tampa,Tampa Metro Area,Hillsborough,Florida,FL,,,33612,,USA,ENG,0.00,-82.44,28.07,-82.44,28.07,-82.44,-82.44,28.07,28.07,1444 E Fletcher Ave ,,,,Tampa             ,,FL,336123668,,,MARATHON    ,J H WILLIAMS OIL COM,1444 E Fletcher Ave ,Tampa             ,FL,336123668,(813) 558-6670,0.00,1.00,1400
1400,World,T,99.55,A,"159 S John Sims Pkwy, Valparaiso, Florida, 32580","159 S John Sims Pkwy, Valparaiso, FL, 32580, USA",159 S John Sims Pkwy,PointAddress,,,"159 S John Sims Pkwy, Valparaiso, Florida, 32580",,,20.00,,159,,,,L,S,,John Sims,Pkwy,,,,,,,,,159 S John Sims Pkwy,,,,,Valparaiso,,Okaloosa,Florida,FL,,,32580,,USA,ENG,0.00,-86.49,30.51,-86.49,30.51,-86.50,-86.49,30.51,30.51,159 JOHN SIMS PKWY  ,,,,VALPARAISO        ,,FL,32580    ,,,CITGO       ,TOM THUMB 59        ,159 JOHN SIMS PKWY  ,VALPARAISO        ,FL,32580    ,(850) 678-7642,0.00,13.00,1401
1401,World,M,99.78,A,"159 S John Sims Pkwy, Valparaiso, Florida, 32580","159 S John Sims Pkwy, Valparaiso, FL, 32580, USA",159 S John Sims Pkwy,PointAddress,,,"159 S John Sims Pkwy, Valparaiso, Florida, 32580",,,20.00,,159,,,,L,S,,John Sims,Pkwy,,,,,,,,,159 S John Sims Pkwy,,,,,Valparaiso,,Okaloosa,Florida,FL,,,32580,,USA,ENG,0.00,-86.49,30.51,-86.49,30.51,-86.50,-86.49,30.51,30.51,159 JOHN SIMS PKWY S,,,,VALPARAISO        ,,FL,32580    ,,,CITGO       ,TOM THUMB 59        ,159 JOHN SIMS PKWY S,VALPARAISO        ,FL,32580    ,(850) 678-7642,0.00,13.00,1402
1402,World,M,99.77,A,"3307 SR-60 E, Valrico, Florida, 33594","3307 SR-60 E, Valrico, FL, 33594, USA",3307 SR-60 E,PointAddress,,,"3307 SR-60 E, Valrico, Florida, 33594",,,20.00,,3307,,,,L,,,SR-60,,E,,,,,,,,3307 SR-60 E,,,,,Valrico,Tampa Metro Area,Hillsborough,Florida,FL,,,33594,,USA,ENG,0.00,-82.23,27.94,-82.23,27.94,-82.23,-82.23,27.94,27.94,3307 E SR 60        ,,,,VALRICO           ,,FL,33594    ,,,EXXONMOB    ,MULRENNAN           ,3307 E SR 60        ,VALRICO           ,FL,33594    ,(813) 654-3585,0.00,27.00,1403
1403,World,M,97.79,A,"3353 Lithia Pinecrest Rd, Valrico, Florida, 33596","3353 Lithia Pinecrest Rd, Valrico, FL, 33596, USA",3353 Lithia Pinecrest Rd,PointAddress,,,"3353 Lithia Pinecrest Rd, Valrico, Florida, 33596",,,20.00,,3353,,,,R,,,Lithia Pinecrest,Rd,,,,,,,,,3353 Lithia Pinecrest Rd,,,,,Valrico,Tampa Metro Area,Hillsborough,Florida,FL,,,33596,,USA,ENG,0.00,-82.24,27.89,-82.24,27.89,-82.24,-82.24,27.89,27.90,3353 LITHIA PINECRES,,,,VALRICO           ,,FL,33596    ,,,SPEEDWAY    ,SPEEDWAY 6472       ,3353 LITHIA PINECRES,VALRICO           ,FL,33596    ,(813) 643-4505,0.00,10.00,1404
1404,World,M,85.00,A,"33594, Valrico, Florida","33594, Valrico, FL, USA",33594,Postal,,33594,"Valrico, Florida, 33594",,,4.50,,,,,,,,,,,,,,,,,,,,,,,,Valrico,,Hillsborough,Florida,FL,,,33594,,USA,ENG,0.00,-82.23,27.93,-82.23,27.93,-82.27,-82.18,27.89,27.98,2926 E STATE RD     ,,,,VALRICO           ,,FL,33594    ,,,WAWA        ,WAWA 5152           ,2926 E STATE RD     ,VALRICO           ,FL,33594    ,(610) 358-8000,0.00,51.00,1405
1405,World,M,100.00,A,"1475 E Venice Ave, Venice, Florida, 34292","1475 E Venice Ave, Venice, FL, 34292, USA",1475 E Venice Ave,PointAddress,,,"1475 E Venice Ave, Venice, Florida, 34292",,,20.00,,1475,,,,L,E,,Venice,Ave,,,,,,,,,1475 E Venice Ave,,,,,Venice,,Sarasota,Florida,FL,,,34292,,USA,ENG,0.00,-82.41,27.10,-82.41,27.10,-82.41,-82.41,27.10,27.10,1475 E VENICE AVENUE,,,,VENICE            ,,FL,342923064,,,EXXONMOB    ,7-ELEVEN 34863      ,1475 E VENICE AVENUE,VENICE            ,FL,342923064,(941) 485-1131,0.00,20.00,1406
1406,World,M,100.00,A,"4140 Tamiami Trl S, Venice, Florida, 34293","4140 Tamiami Trl S, Venice, FL, 34293, USA",4140 Tamiami Trl S,PointAddress,,,"4140 Tamiami Trl S, Venice, Florida, 34293",,,20.00,,4140,,,,L,,,Tamiami,Trl,S,,,,,,,,4140 Tamiami Trl S,,,,,Venice,,Sarasota,Florida,FL,,,34293,,USA,ENG,0.00,-82.40,27.05,-82.40,27.05,-82.40,-82.40,27.05,27.05,4140 TAMIAMI TRAIL S,,,,VENICE            ,,FL,34293    ,,,MURPHY USA  ,MURPHY 7224 ATWALMRT,4140 TAMIAMI TRAIL S,VENICE            ,FL,34293    ,(870) 881-6817,0.00,4.00,1407
1407,World,M,100.00,A,"110 Pointe Loop Dr, Venice, Florida, 34293","110 Pointe Loop Dr, Venice, FL, 34293, USA",110 Pointe Loop Dr,PointAddress,,,"110 Pointe Loop Dr, Venice, Florida, 34293",,,20.00,,110,,,,L,,,Pointe Loop,Dr,,,,,,,,,110 Pointe Loop Dr,,,Woodmere Village at Jacaranda,,Venice,,Sarasota,Florida,FL,,,34293,,USA,ENG,0.00,-82.40,27.05,-82.40,27.05,-82.40,-82.40,27.05,27.05,110 POINTE LOOP DR  ,,,,VENICE            ,,FL,34293    ,,,RACETRAC    ,RACETRAC 327        ,110 POINTE LOOP DR  ,VENICE            ,FL,34293    ,(941) 408-9158,0.00,6.00,1408
1408,World,M,100.00,A,"350 Commercial Ct, Venice, Florida, 34292","350 Commercial Ct, Venice, FL, 34292, USA",350 Commercial Ct,PointAddress,,,"350 Commercial Ct, Venice, Florida, 34292",,,20.00,,350,,,,R,,,Commercial,Ct,,,,,,,,,350 Commercial Ct,,,North Venice Farms West,,Venice,,Sarasota,Florida,FL,,,34292,,USA,ENG,0.00,-82.39,27.11,-82.39,27.11,-82.39,-82.38,27.11,27.11,350 COMMERCIAL CT   ,,,,VENICE            ,,FL,34292    ,,,SPEEDWAY    ,SPEEDWAY 6526       ,350 COMMERCIAL CT   ,VENICE            ,FL,34292    ,(941) 484-7173,0.00,25.00,1409
1409,World,M,99.78,A,"2344 Tamiami Trl S, Venice, Florida, 34293","2344 Tamiami Trl S, Venice, FL, 34293, USA",2344 Tamiami Trl S,PointAddress,,,"2344 Tamiami Trl S, Venice, Florida, 34293",,,20.00,,2344,,,,L,,,Tamiami,Trl,S,,,,,,,,2344 Tamiami Trl S,,,Venice Groves,,Venice,,Sarasota,Florida,FL,,,34293,,USA,ENG,0.00,-82.41,27.05,-82.41,27.05,-82.41,-82.40,27.05,27.05,2344 S TAMIAMI TRAIL,,,,VENICE            ,,FL,34293    ,,,WAWA        ,WAWA 5216           ,2344 S TAMIAMI TRAIL,VENICE            ,FL,34293    ,(610) 358-8000,1.00,42.00,1410
1410,World,T,93.55,A,"Jacaranda Blvd, Venice, Florida, 34292","Jacaranda Blvd, Venice, FL, 34292, USA",Jacaranda Blvd,StreetName,,,"Jacaranda Blvd, Venice, Florida, 34292",,,20.00,,,,,,,,,Jacaranda,Blvd,,,,,,,,,Jacaranda Blvd,,,,,Venice,,Sarasota,Florida,FL,,,34292,,USA,ENG,0.00,-82.38,27.12,-82.38,27.12,-82.39,-82.38,27.12,27.12,JACARANDA BLVD EXECU,,,,VENICE            ,,FL,34292    ,,,WAWA        ,WAWA 5225           ,JACARANDA BLVD EXECU,VENICE            ,FL,34292    ,(610) 358-8000,0.00,71.00,1411
1411,World,M,100.00,A,"3276 Main St, Vernon, Florida, 32462","3276 Main St, Vernon, FL, 32462, USA",3276 Main St,PointAddress,,,"3276 Main St, Vernon, Florida, 32462",,,20.00,,3276,,,,L,,,Main,St,,,,,,,,,3276 Main St,,,,,Vernon,,Washington,Florida,FL,,,32462,,USA,ENG,0.00,-85.72,30.61,-85.72,30.61,-85.72,-85.72,30.61,30.61,3276 MAIN STREET    ,,,,VERNON            ,,FL,32462    ,,,UNBRANDED   ,VERNON EXPRESS      ,3276 MAIN STREET    ,VERNON            ,FL,32462    ,(850) 535-0330,2.00,2.00,1412
1412,World,M,100.00,A,"8801 20th St, Vero Beach, Florida, 32966","8801 20th St, Vero Beach, FL, 32966, USA",8801 20th St,PointAddress,,,"8801 20th St, Vero Beach, Florida, 32966",,,20.00,,8801,,,,L,,,20th,St,,,,,,,,,8801 20th St,,,,,Vero Beach,,Indian River,Florida,FL,,,32966,,USA,ENG,0.00,-80.51,27.64,-80.51,27.64,-80.51,-80.51,27.64,27.64,8801 20TH ST        ,,,,VERO BEACH        ,,FL,32966    ,,,7-ELEVEN    ,7-ELEVEN 17434      ,8801 20TH ST        ,VERO BEACH        ,FL,32966    ,(772) 562-4976,1.00,12.00,1413
1413,World,M,100.00,A,"1690 US-1, Vero Beach, Florida, 32960","1690 US-1, Vero Beach, FL, 32960, USA",1690 US-1,PointAddress,,,"1690 US-1, Vero Beach, Florida, 32960",,,20.00,,1690,,,,R,,,US-1,,,,,,,,,,1690 US-1,,,,,Vero Beach,,Indian River,Florida,FL,,,32960,,USA,ENG,0.00,-80.39,27.63,-80.39,27.63,-80.39,-80.39,27.63,27.63,1690 US HWY 1       ,,,,VERO BEACH        ,,FL,32960    ,,,CUMBERLAND F,9771                ,1690 US HWY 1       ,VERO BEACH        ,FL,32960    ,(812) 350-6745,0.00,3.00,1414
